Gene,Ensembl_ID,Probability_Class_0,Probability_Class_1,Chromosome,SFARI_Gene_Score
SLC45A1,ENSG00000162426,0.9997172,0.00028283356,1,
ITGAL,ENSG00000005844,0.99971735,0.00028264377,16,
CCDC69,ENSG00000198624,0.9997175,0.0002825201,5,
RPL13,ENSG00000167526,0.9997176,0.0002824323,16,
ENPP6,ENSG00000164303,0.9997177,0.0002823082,4,
FOXQ1,ENSG00000164379,0.9997177,0.00028230713,6,
ARL6IP1,ENSG00000170540,0.9997179,0.00028209214,16,
MUS81,ENSG00000172732,0.99971807,0.00028192386,11,
SULT2B1,ENSG00000088002,0.99971807,0.00028191766,19,
KIR3DL2,ENSG00000240403,0.9997182,0.00028181795,19,
LILRB5,ENSG00000105609,0.9997183,0.00028168177,19,
USP17L12,ENSG00000227551,0.9997184,0.00028156227,4,
SELENON,ENSG00000162430,0.9997186,0.00028141067,1,
BCHE,ENSG00000114200,0.9997187,0.00028127065,3,
IL33,ENSG00000137033,0.99971896,0.00028106343,9,
TSSC4,ENSG00000184281,0.999719,0.0002809876,11,
TRBV16,ENSG00000275243,0.9997192,0.00028078837,7,
C16orf95,ENSG00000260456,0.9997193,0.00028069655,16,
C6orf141,ENSG00000197261,0.9997195,0.00028050554,6,
SAC3D1,ENSG00000168061,0.9997195,0.00028047265,11,
OR51G2,ENSG00000176893,0.99972016,0.0002798156,11,
CAPS2,ENSG00000180881,0.9997203,0.00027971796,12,
TMPPE,ENSG00000188167,0.99972045,0.00027956572,3,
OR4K5,ENSG00000176281,0.9997207,0.00027933606,14,
LTB4R,ENSG00000213903,0.9997207,0.0002793193,14,
PIH1D1,ENSG00000104872,0.99972105,0.0002789688,19,
IL21,ENSG00000138684,0.9997213,0.00027871516,4,
CAPS,ENSG00000105519,0.99972135,0.00027866176,19,
RPP21,ENSG00000241370,0.9997216,0.0002784209,6,
IL15,ENSG00000164136,0.9997216,0.00027842037,4,
SMIM34,ENSG00000243627,0.99972165,0.00027837977,21,
POP5,ENSG00000167272,0.99972165,0.00027836915,12,
CCDC122,ENSG00000151773,0.99972177,0.00027824205,13,
MRPL14,ENSG00000180992,0.99972177,0.00027824126,6,
LGALS14,ENSG00000006659,0.9997224,0.00027758468,19,
UBD,ENSG00000213886,0.9997224,0.00027756457,6,
FAM3D,ENSG00000198643,0.99972254,0.0002774722,3,
SRGN,ENSG00000122862,0.9997226,0.0002774291,10,
BRAT1,ENSG00000106009,0.9997227,0.0002772805,7,
INKA1,ENSG00000185614,0.9997227,0.00027726832,3,
HIGD1C,ENSG00000214511,0.9997229,0.00027710554,12,
RGS19,ENSG00000171700,0.9997232,0.00027679396,20,
ATP1B2,ENSG00000129244,0.9997232,0.0002767876,17,
SLC5A6,ENSG00000138074,0.9997235,0.00027652227,2,
VWF,ENSG00000110799,0.99972385,0.0002761197,12,
RPUSD1,ENSG00000007376,0.9997239,0.00027608522,16,
FOXE3,ENSG00000186790,0.99972445,0.00027553827,1,
ASGR1,ENSG00000141505,0.99972457,0.00027546185,17,
USP17L5,ENSG00000227140,0.9997247,0.00027532323,4,
RBCK1,ENSG00000125826,0.99972486,0.00027516024,20,
TRAV27,ENSG00000211809,0.999725,0.000275037,14,
SYPL2,ENSG00000143028,0.99972504,0.00027495806,1,
HYLS1,ENSG00000198331,0.99972504,0.00027494418,11,
KRT16,ENSG00000186832,0.99972534,0.00027464158,17,
ERLIN1,ENSG00000107566,0.99972546,0.00027451015,10,
MRNIP,ENSG00000161010,0.9997256,0.00027443952,5,
RAB44,ENSG00000255587,0.99972564,0.00027437435,6,
TREML2,ENSG00000112195,0.9997258,0.0002741905,6,
PSAT1,ENSG00000135069,0.9997262,0.00027382973,9,
RAX2,ENSG00000173976,0.9997262,0.00027381015,19,
RIIAD1,ENSG00000178796,0.9997263,0.00027368043,1,
LIMK2,ENSG00000182541,0.9997263,0.00027368043,22,
LEKR1,ENSG00000197980,0.99972636,0.00027367132,3,
USP17L22,ENSG00000248933,0.99972653,0.00027344128,4,
PLAAT3,ENSG00000176485,0.9997266,0.00027340557,11,
MCCD1,ENSG00000204511,0.999727,0.00027301224,6,
TEX19,ENSG00000182459,0.9997273,0.0002726842,17,
PTGS1,ENSG00000095303,0.99972737,0.00027266107,9,
MRPL34,ENSG00000130312,0.9997274,0.0002725654,19,
AKR1C2,ENSG00000151632,0.9997274,0.0002725441,10,
IGFL4,ENSG00000204869,0.99972767,0.000272348,19,
MPV17L2,ENSG00000254858,0.99972796,0.00027202725,19,
CFAP99,ENSG00000206113,0.99972796,0.00027202102,4,
OR1N1,ENSG00000171505,0.9997282,0.0002718196,9,
SLC14A2,ENSG00000132874,0.99972826,0.00027171723,18,
COX6B2,ENSG00000160471,0.99972826,0.00027171307,19,
SBSPON,ENSG00000164764,0.99972826,0.0002717092,8,
USP17L25,ENSG00000230430,0.99972844,0.00027157608,4,
USP17L24,ENSG00000232264,0.99972844,0.00027157608,4,
USP17L29,ENSG00000231637,0.99972844,0.00027157608,4,
USP17L26,ENSG00000229579,0.99972844,0.00027157608,4,
USP17L27,ENSG00000235780,0.99972844,0.00027157608,4,
USP17L30,ENSG00000228856,0.99972844,0.00027157608,4,
USP17L28,ENSG00000231051,0.99972844,0.00027157608,4,
UAP1,ENSG00000117143,0.99972856,0.00027145856,1,
GGH,ENSG00000137563,0.99972874,0.00027123193,8,
PTGIR,ENSG00000160013,0.999729,0.00027103367,19,
ARL13B,ENSG00000169379,0.9997291,0.0002709125,3,
SEBOX,ENSG00000274529,0.99972916,0.00027086135,17,
C11orf96,ENSG00000187479,0.9997293,0.0002707289,11,
SIGLEC12,ENSG00000254521,0.9997294,0.00027059653,19,
PDLIM3,ENSG00000154553,0.9997294,0.0002705777,4,
C22orf15,ENSG00000169314,0.9997295,0.00027045878,22,
C1QTNF2,ENSG00000145861,0.9997296,0.00027042837,5,
FUCA2,ENSG00000001036,0.9997297,0.00027029202,6,
KRT71,ENSG00000139648,0.9997298,0.0002701946,12,
CALY,ENSG00000130643,0.9997298,0.0002701766,10,
PARP9,ENSG00000138496,0.99973005,0.00026994845,3,
KRT37,ENSG00000108417,0.99973017,0.00026983497,17,
RNF141,ENSG00000110315,0.9997303,0.0002697267,11,
ITIH2,ENSG00000151655,0.9997303,0.0002697231,10,
KRT77,ENSG00000189182,0.99973077,0.00026924288,12,
HLA-DRB5,ENSG00000198502,0.99973094,0.00026903633,6,
MFRP,ENSG00000235718,0.9997311,0.00026887373,11,2.0
F13B,ENSG00000143278,0.9997313,0.00026869052,1,
LRP11,ENSG00000120256,0.99973136,0.00026861444,6,
OR8U3,ENSG00000279961,0.9997314,0.00026855504,11,
KIF15,ENSG00000163808,0.9997317,0.0002682963,3,
GCGR,ENSG00000215644,0.99973214,0.0002678761,17,
UTS2B,ENSG00000188958,0.9997322,0.00026783088,3,
MRPL28,ENSG00000086504,0.9997322,0.00026782323,16,
CCDC68,ENSG00000166510,0.9997323,0.00026771295,18,
OR2Y1,ENSG00000174339,0.9997327,0.00026734668,5,
USP17L11,ENSG00000233136,0.9997328,0.00026720803,4,
DPEP1,ENSG00000015413,0.999733,0.00026701423,16,
SCIN,ENSG00000006747,0.99973303,0.00026698803,7,
INCA1,ENSG00000196388,0.9997332,0.00026678902,17,
BRF2,ENSG00000104221,0.9997333,0.00026666874,8,
MBD3L1,ENSG00000170948,0.9997335,0.0002665137,19,
PMFBP1,ENSG00000118557,0.9997338,0.00026618206,16,
ANGPT1,ENSG00000154188,0.9997341,0.00026588351,8,
KRT6B,ENSG00000185479,0.99973416,0.00026582446,12,
ERMAP,ENSG00000164010,0.9997343,0.00026573552,1,
HAGHL,ENSG00000103253,0.9997343,0.00026573476,16,
PNLIP,ENSG00000175535,0.99973434,0.00026564862,10,
TMEM212,ENSG00000186329,0.9997345,0.00026550025,3,
CACNG6,ENSG00000130433,0.9997346,0.00026542458,19,
FANCG,ENSG00000221829,0.99973506,0.00026496593,9,
NDUFA10,ENSG00000130414,0.99973506,0.00026492498,2,
DNAJC25-GNG10,ENSG00000244115,0.9997353,0.00026470207,9,
IQCK,ENSG00000174628,0.9997355,0.000264502,16,
HAUS4,ENSG00000092036,0.99973553,0.00026446747,14,
ABCA8,ENSG00000141338,0.9997356,0.0002644077,17,
POM121L12,ENSG00000221900,0.9997357,0.0002642784,7,
OR51T1,ENSG00000176900,0.99973583,0.0002641492,11,
TRIM4,ENSG00000146833,0.9997359,0.00026408647,7,
OR1M1,ENSG00000170929,0.99973595,0.0002640482,19,
GOLGA6L7,ENSG00000261649,0.99973637,0.00026360172,15,
CLDN9,ENSG00000213937,0.9997364,0.00026359118,16,
RARS2,ENSG00000146282,0.9997365,0.00026351103,6,
NUGGC,ENSG00000189233,0.99973655,0.00026343743,8,
CLEC12B,ENSG00000256660,0.9997366,0.00026338894,12,
NGDN,ENSG00000129460,0.99973667,0.000263337,14,
IL7,ENSG00000104432,0.999737,0.00026298722,8,
CFC1,ENSG00000136698,0.99973714,0.0002628729,2,
NID2,ENSG00000087303,0.9997372,0.00026280046,14,
EIF4EBP3,ENSG00000243056,0.9997372,0.00026278995,5,
CDHR5,ENSG00000099834,0.9997373,0.000262698,11,
XIAP,ENSG00000101966,0.9997373,0.00026265395,X,
OR10AG1,ENSG00000174970,0.99973744,0.00026257007,11,
PEDS1,ENSG00000240849,0.9997376,0.00026239915,20,
WBP2NL,ENSG00000183066,0.9997376,0.00026236312,22,
SLFN12L,ENSG00000205045,0.9997379,0.00026211058,17,
FKBP6,ENSG00000077800,0.9997381,0.00026192074,7,
CMPK2,ENSG00000134326,0.9997381,0.00026190525,2,2.0
DPEP2,ENSG00000167261,0.9997383,0.00026170808,16,
SERPINF1,ENSG00000132386,0.9997384,0.0002615923,17,
UBE3D,ENSG00000118420,0.99973845,0.00026152996,6,
FAM90A1,ENSG00000171847,0.9997385,0.00026149306,12,
ABCC6,ENSG00000091262,0.9997388,0.00026116293,16,
ACR,ENSG00000100312,0.9997389,0.0002611415,22,
SAMD9,ENSG00000205413,0.99973893,0.0002610957,7,
SLC5A3,ENSG00000198743,0.99973893,0.0002610763,21,
ANKRD53,ENSG00000144031,0.999739,0.00026098022,2,
PHOSPHO2,ENSG00000144362,0.9997391,0.00026088295,2,
MRPL36,ENSG00000171421,0.99973917,0.00026080935,5,
SLC30A8,ENSG00000164756,0.99973917,0.00026080385,8,
OR6T1,ENSG00000181499,0.9997393,0.00026071112,11,
C7orf50,ENSG00000146540,0.99973935,0.00026063807,7,
SUN5,ENSG00000167098,0.9997396,0.0002604284,20,
SMIM5,ENSG00000204323,0.9997397,0.00026031025,17,
TRIM35,ENSG00000104228,0.9997402,0.00025982823,8,
SP140L,ENSG00000185404,0.9997403,0.00025968062,2,
FCGR2C,ENSG00000244682,0.9997403,0.00025967023,1,
CHST7,ENSG00000147119,0.9997408,0.0002592084,X,
CHIT1,ENSG00000133063,0.9997408,0.00025920421,1,
PET117,ENSG00000232838,0.99974096,0.00025901422,20,
CD84,ENSG00000066294,0.99974114,0.00025888882,1,
MALSU1,ENSG00000156928,0.9997412,0.0002588064,7,
CEACAM5,ENSG00000105388,0.99974126,0.00025875258,19,
SLC2A12,ENSG00000146411,0.9997413,0.00025867095,6,
CEP290,ENSG00000198707,0.99974185,0.00025812403,12,2.0
PRR23A,ENSG00000206260,0.9997421,0.00025793607,3,
MRPS35,ENSG00000061794,0.99974245,0.000257579,12,
MPEG1,ENSG00000197629,0.99974257,0.0002574074,11,
KLF14,ENSG00000266265,0.99974275,0.0002572766,7,
HP,ENSG00000257017,0.9997428,0.0002572143,16,
C11orf16,ENSG00000176029,0.99974287,0.00025710522,11,
TAS1R1,ENSG00000173662,0.9997431,0.00025687684,1,
CCDC96,ENSG00000173013,0.9997432,0.00025678772,4,
SAT2,ENSG00000141504,0.99974334,0.00025666485,17,
FCRL6,ENSG00000181036,0.9997437,0.00025630023,1,2.0
IL10RB,ENSG00000243646,0.9997438,0.00025615218,21,
TMEM191C,ENSG00000206140,0.9997439,0.00025611825,22,
CYP4A22,ENSG00000162365,0.9997441,0.0002558698,1,
GAL3ST2,ENSG00000154252,0.99974424,0.0002557766,2,
ATG9B,ENSG00000181652,0.99974453,0.0002554532,7,
COX14,ENSG00000178449,0.99974465,0.00025534508,12,
C1QTNF5,ENSG00000223953,0.99974465,0.00025532342,11,
TRAV16,ENSG00000211796,0.99974483,0.00025518445,14,
LY6E,ENSG00000160932,0.9997453,0.0002546828,8,
UGT2B4,ENSG00000156096,0.9997453,0.00025466311,4,
TMEM144,ENSG00000164124,0.9997455,0.00025451407,4,
USP17L8,ENSG00000237038,0.99974555,0.0002544578,8,
RNF151,ENSG00000179580,0.9997456,0.00025442019,16,
KRT20,ENSG00000171431,0.9997456,0.0002543695,17,
OR1J1,ENSG00000136834,0.99974567,0.00025434716,9,
SLC4A9,ENSG00000113073,0.9997457,0.00025427176,5,
FOXL3,ENSG00000248767,0.99974585,0.000254145,7,
TMEM150A,ENSG00000168890,0.99974597,0.0002540292,2,
CYB561D2,ENSG00000114395,0.99974597,0.00025400813,3,
SLC6A7,ENSG00000011083,0.9997462,0.0002537697,5,
COX4I2,ENSG00000131055,0.99974644,0.00025355784,20,
CES1,ENSG00000198848,0.99974644,0.00025354093,16,
PSMB8,ENSG00000204264,0.9997465,0.00025351893,6,
SLC46A1,ENSG00000076351,0.99974656,0.00025344183,17,
HES7,ENSG00000179111,0.9997467,0.0002533138,17,
KPRP,ENSG00000203786,0.9997469,0.00025309337,1,
CYB561,ENSG00000008283,0.99974704,0.00025295324,17,
HOGA1,ENSG00000241935,0.9997471,0.00025289776,10,
SLC36A1,ENSG00000123643,0.9997471,0.00025288426,5,
FXYD4,ENSG00000150201,0.9997472,0.00025277192,10,
CDC42SE1,ENSG00000197622,0.99974763,0.0002523397,1,
GRB7,ENSG00000141738,0.9997481,0.00025191277,17,
CNN3,ENSG00000117519,0.99974835,0.00025167008,1,
NUDT16,ENSG00000198585,0.99974835,0.00025165206,3,
PSD4,ENSG00000125637,0.99974835,0.000251648,2,
ZNF837,ENSG00000152475,0.9997486,0.0002513835,19,
VN1R2,ENSG00000196131,0.99974865,0.0002513286,19,
MRPL3,ENSG00000114686,0.9997488,0.00025115878,3,
KLRF1,ENSG00000150045,0.9997489,0.00025113914,12,
METTL27,ENSG00000165171,0.9997489,0.00025109077,7,
SLC43A1,ENSG00000149150,0.999749,0.0002510247,11,
PLCD4,ENSG00000115556,0.999749,0.00025098163,2,2.0
KCNJ5,ENSG00000120457,0.99974906,0.00025090793,11,
TNMD,ENSG00000000005,0.99974924,0.00025077304,X,
PIERCE2,ENSG00000261652,0.99974936,0.00025061434,15,
CCDC113,ENSG00000103021,0.99974954,0.00025044952,16,
DKK3,ENSG00000050165,0.9997497,0.00025029533,11,
TDRD10,ENSG00000163239,0.9997497,0.00025027717,1,
KCNV2,ENSG00000168263,0.99974996,0.00025002603,9,
SRMS,ENSG00000125508,0.99975026,0.00024972466,20,
CD209,ENSG00000090659,0.9997507,0.000249339,19,
KCNJ6,ENSG00000157542,0.9997507,0.00024930335,21,
THSD8,ENSG00000284491,0.99975073,0.00024928243,19,
VILL,ENSG00000136059,0.9997511,0.00024892972,3,
ANKRD45,ENSG00000183831,0.9997512,0.00024876365,1,
S100G,ENSG00000169906,0.99975127,0.00024875154,X,
LTBP2,ENSG00000119681,0.99975127,0.0002487065,14,
COA3,ENSG00000183978,0.9997513,0.00024868659,17,
TAS2R9,ENSG00000121381,0.9997513,0.00024864083,12,
CDR2,ENSG00000140743,0.99975145,0.00024853725,16,
TNFSF13B,ENSG00000102524,0.99975145,0.0002485254,13,
ITGB2,ENSG00000160255,0.9997516,0.00024837995,21,
A2M,ENSG00000175899,0.9997518,0.0002481953,12,
CRNN,ENSG00000143536,0.99975187,0.0002481241,1,
CPA6,ENSG00000165078,0.9997523,0.00024768943,8,
PLAAT4,ENSG00000133321,0.99975234,0.00024768445,11,
IL17RA,ENSG00000177663,0.99975234,0.00024765873,22,
TRBV7-7,ENSG00000253291,0.99975234,0.00024764834,7,
SPC25,ENSG00000152253,0.99975246,0.00024755366,2,
IFNL4,ENSG00000272395,0.99975246,0.00024753995,19,
VWDE,ENSG00000146530,0.9997527,0.00024727389,7,
PYDC2,ENSG00000253548,0.999753,0.00024700197,3,
CIMAP1C,ENSG00000182950,0.99975324,0.0002467894,15,
TMEM156,ENSG00000121895,0.99975353,0.00024644047,4,
CCER1,ENSG00000197651,0.9997542,0.00024578368,12,
PMF1-BGLAP,ENSG00000260238,0.99975425,0.0002457532,1,
MRPL15,ENSG00000137547,0.99975437,0.0002456314,8,
KRT5,ENSG00000186081,0.99975455,0.0002454523,12,
CHST6,ENSG00000183196,0.9997547,0.00024529579,16,
TGM6,ENSG00000166948,0.99975497,0.00024506365,20,
PIP5KL1,ENSG00000167103,0.99975497,0.00024505152,9,
ADH6,ENSG00000172955,0.9997554,0.0002446241,4,
CCDC142,ENSG00000135637,0.99975544,0.00024455553,2,
CYB561A3,ENSG00000162144,0.99975556,0.00024442966,11,
CUEDC2,ENSG00000107874,0.9997558,0.00024421627,10,
F13A1,ENSG00000124491,0.999756,0.00024402914,6,
ISX,ENSG00000175329,0.9997561,0.00024387888,22,
TMEM199,ENSG00000244045,0.9997563,0.00024373567,17,
PTCD1,ENSG00000106246,0.99975634,0.00024369224,7,
TM2D2,ENSG00000169490,0.99975634,0.00024364529,8,
RNF112,ENSG00000128482,0.9997564,0.00024358142,17,
TMEM272,ENSG00000281106,0.99975646,0.00024357189,13,
KDF1,ENSG00000175707,0.9997565,0.0002435076,1,
CFP,ENSG00000126759,0.99975663,0.00024333932,X,
GREM1,ENSG00000166923,0.9997567,0.00024332704,15,
MAD2L1BP,ENSG00000124688,0.9997567,0.00024327854,6,
TBATA,ENSG00000166220,0.99975675,0.0002432382,10,
PNLIPRP1,ENSG00000187021,0.9997569,0.00024314264,10,
CD33,ENSG00000105383,0.9997569,0.0002430991,19,
ABCA6,ENSG00000154262,0.99975693,0.00024306502,17,
S100A5,ENSG00000196420,0.99975723,0.00024278037,1,
RELL1,ENSG00000181826,0.99975723,0.00024276068,4,
MPDU1,ENSG00000129255,0.9997573,0.00024272759,17,
PGA3,ENSG00000229859,0.99975735,0.0002426651,11,
MGAT5,ENSG00000152127,0.9997575,0.00024249419,2,
SERPINI2,ENSG00000114204,0.99975777,0.00024222455,3,
KRT40,ENSG00000204889,0.9997578,0.00024217556,17,
LGALS16,ENSG00000249861,0.9997578,0.00024214879,19,
AIRE,ENSG00000160224,0.9997581,0.00024184723,21,
TEX101,ENSG00000131126,0.9997583,0.00024170222,19,
MRPL38,ENSG00000204316,0.9997583,0.00024168471,17,
DRAM1,ENSG00000136048,0.99975836,0.00024165682,12,
TNK1,ENSG00000174292,0.99975866,0.00024135037,17,
IRGM,ENSG00000237693,0.99975884,0.00024115024,5,
ABCA9,ENSG00000154258,0.9997589,0.00024109414,17,
PSMB10,ENSG00000205220,0.999759,0.00024097097,16,
MEA1,ENSG00000124733,0.99975914,0.00024085036,6,
OR52D1,ENSG00000181609,0.9997593,0.0002407039,11,
NFILZ,ENSG00000268480,0.9997593,0.00024068877,19,
FAM118A,ENSG00000100376,0.99975944,0.00024054448,22,
UBTD1,ENSG00000165886,0.9997596,0.0002403771,10,
ZNF511-PRAP1,ENSG00000283496,0.99975973,0.00024026504,10,
SSU72L6,ENSG00000230268,0.9997599,0.00024006469,7,
MMP19,ENSG00000123342,0.99976045,0.00023956326,12,
BOLA1,ENSG00000178096,0.999761,0.0002390025,1,
MIP,ENSG00000135517,0.999761,0.00023898493,12,
AIMP2,ENSG00000106305,0.99976104,0.00023892571,7,
CCDC57,ENSG00000176155,0.9997611,0.00023888244,17,
OR14C36,ENSG00000177174,0.9997612,0.00023878498,1,
OPN5,ENSG00000124818,0.9997612,0.00023877359,6,
GAL3ST3,ENSG00000175229,0.9997613,0.00023872986,11,
C12orf76,ENSG00000174456,0.99976164,0.00023838687,12,
TRBV20OR9-2,ENSG00000205274,0.9997618,0.00023817262,9,
CREB3L4,ENSG00000143578,0.99976194,0.00023808976,1,
SSH3,ENSG00000172830,0.99976194,0.0002380421,11,
TTC24,ENSG00000187862,0.999762,0.0002379763,1,
CRB2,ENSG00000148204,0.9997621,0.00023788442,9,
TNFRSF1A,ENSG00000067182,0.9997623,0.00023771435,12,
OR4A8,ENSG00000225997,0.9997623,0.00023768989,11,
FAM111A,ENSG00000166801,0.9997625,0.00023752633,11,
CTSG,ENSG00000100448,0.9997626,0.00023740111,14,
KRT3,ENSG00000186442,0.9997627,0.00023730766,12,
FPR1,ENSG00000171051,0.9997627,0.00023728797,19,
PRSS23,ENSG00000150687,0.9997629,0.00023710547,11,
CHMP7,ENSG00000147457,0.99976295,0.00023702477,8,
FABP12,ENSG00000197416,0.99976313,0.0002368829,8,
PIP,ENSG00000159763,0.9997632,0.00023683638,7,
DPM3,ENSG00000179085,0.99976325,0.00023676886,1,
LNPEP,ENSG00000113441,0.99976337,0.0002366312,5,
EDAR,ENSG00000135960,0.99976355,0.00023647603,2,
CLEC18B,ENSG00000140839,0.99976367,0.00023636196,16,
PEA15,ENSG00000162734,0.9997638,0.00023621395,1,
HEMK1,ENSG00000114735,0.9997638,0.00023621104,3,
MRPS9,ENSG00000135972,0.9997642,0.00023576934,2,
ANKRD63,ENSG00000230778,0.9997644,0.00023560326,15,
GCG,ENSG00000115263,0.99976444,0.0002355597,2,
C9orf57,ENSG00000204669,0.9997645,0.00023550086,9,
NOS3,ENSG00000164867,0.9997646,0.00023535406,7,
CLEC3A,ENSG00000166509,0.999765,0.00023502982,16,
C1QTNF3-AMACR,ENSG00000273294,0.99976516,0.00023482375,5,
CEMIP2,ENSG00000135048,0.9997653,0.00023472053,9,
INS-IGF2,ENSG00000129965,0.9997654,0.00023458921,11,
GLIPR2,ENSG00000122694,0.99976546,0.00023453822,9,
ACBD7,ENSG00000176244,0.9997658,0.00023419499,10,
PATE2,ENSG00000196844,0.99976605,0.00023393499,11,
NGRN,ENSG00000182768,0.99976623,0.00023375374,15,
USP17L19,ENSG00000248920,0.9997663,0.00023370604,4,
RBP2,ENSG00000114113,0.9997665,0.0002334931,3,
ITPRID1,ENSG00000180347,0.9997665,0.00023346729,7,
TMEM106A,ENSG00000184988,0.99976665,0.00023334689,17,
FMO3,ENSG00000007933,0.99976665,0.00023332753,1,
SLC44A3,ENSG00000143036,0.9997668,0.00023319076,1,
OR5G3,ENSG00000241356,0.999767,0.00023300498,11,
CLDN14,ENSG00000159261,0.99976707,0.0002329561,21,
SLC18B1,ENSG00000146409,0.9997671,0.00023285262,6,
HAVCR2,ENSG00000135077,0.9997672,0.00023283242,5,
PLA2G4D,ENSG00000159337,0.9997674,0.00023258658,15,
RBIS,ENSG00000176731,0.9997675,0.00023248924,8,
AMH,ENSG00000104899,0.99976814,0.00023186012,19,
OR13J1,ENSG00000168828,0.99976826,0.00023172509,9,
SSU72L3,ENSG00000284546,0.99976826,0.00023172265,11,
MRPS24,ENSG00000062582,0.99976844,0.00023153647,7,
TRAV21,ENSG00000211801,0.99976873,0.00023125144,14,
PYURF,ENSG00000145337,0.99976885,0.00023115752,4,
THAP3,ENSG00000041988,0.9997689,0.00023110265,1,
CCDC116,ENSG00000161180,0.999769,0.00023105131,22,
GLYAT,ENSG00000149124,0.99976903,0.00023095727,11,
C11orf86,ENSG00000173237,0.99976915,0.00023084125,11,
MYOC,ENSG00000034971,0.99976933,0.00023068282,1,
KCNE4,ENSG00000152049,0.99976933,0.00023068019,2,
KLRD1,ENSG00000134539,0.99976945,0.00023057024,12,
RNF32,ENSG00000105982,0.99976945,0.00023054563,7,
AP5B1,ENSG00000254470,0.99976945,0.00023053089,11,
SIRPB2,ENSG00000196209,0.9997695,0.00023051309,20,
MALL,ENSG00000144063,0.9997695,0.00023048055,2,
NAGPA,ENSG00000103174,0.9997695,0.00023047661,16,
IGFBP1,ENSG00000146678,0.9997696,0.00023036149,7,
KLRC2,ENSG00000205809,0.9997696,0.00023035337,12,
B3GNT5,ENSG00000176597,0.99976975,0.00023027057,3,
LRRC61,ENSG00000127399,0.99976987,0.00023012288,7,
INKA2,ENSG00000197852,0.99977,0.0002300417,1,
AKR1C8,ENSG00000264006,0.99977,0.00023003864,10,
RSKR,ENSG00000167524,0.99977,0.00023001165,17,
IRAK1,ENSG00000184216,0.99977,0.00022999235,X,
SLFN13,ENSG00000154760,0.9997702,0.00022976552,17,
TMEM256-PLSCR3,ENSG00000262481,0.9997702,0.00022974733,17,
GBP7,ENSG00000213512,0.9997704,0.00022962491,1,
CIDEA,ENSG00000176194,0.9997704,0.0002295901,18,
HSPB1,ENSG00000106211,0.9997705,0.00022947411,7,
MOSPD3,ENSG00000106330,0.999771,0.00022901336,7,
SLC15A4,ENSG00000139370,0.99977106,0.00022894764,12,
LIPC,ENSG00000166035,0.99977124,0.00022875563,15,
KCNJ8,ENSG00000121361,0.9997713,0.00022871704,12,
PTH2,ENSG00000142538,0.9997718,0.00022824452,19,
ASPSCR1,ENSG00000169696,0.99977213,0.0002278614,17,
DBF4B,ENSG00000161692,0.99977225,0.00022777233,17,
ZNF101,ENSG00000181896,0.99977225,0.0002277593,19,
KLRB1,ENSG00000111796,0.9997724,0.00022754681,12,
PRODH,ENSG00000100033,0.99977255,0.0002274314,22,2.0
OR2W3,ENSG00000238243,0.99977267,0.00022730936,1,
PLCXD3,ENSG00000182836,0.9997728,0.00022720687,5,
PCP2,ENSG00000174788,0.99977285,0.0002271759,19,
SLC46A2,ENSG00000119457,0.9997729,0.00022706631,9,
SERPINB12,ENSG00000166634,0.99977326,0.00022671392,18,
TMEM37,ENSG00000171227,0.9997733,0.00022669446,2,
TRBV6-6,ENSG00000211724,0.9997734,0.00022659484,7,
TRBV6-8,ENSG00000253534,0.9997737,0.00022632365,7,
SERPINA12,ENSG00000165953,0.9997737,0.00022629516,14,
TRBV5-5,ENSG00000211725,0.99977386,0.00022614439,7,
PRSS3,ENSG00000010438,0.9997739,0.00022607477,9,
NDUFB2,ENSG00000090266,0.999774,0.0002260099,7,
TMC6,ENSG00000141524,0.9997742,0.00022579386,17,
VPS37D,ENSG00000176428,0.99977434,0.00022568538,7,
HSPB9,ENSG00000260325,0.99977434,0.00022566236,17,
PPT2-EGFL8,ENSG00000258388,0.99977434,0.00022564556,6,
REC114,ENSG00000183324,0.9997745,0.0002255077,15,
REM2,ENSG00000139890,0.9997745,0.00022545546,14,
TRBC2,ENSG00000211772,0.9997749,0.00022511372,7,
GARIN1B,ENSG00000135248,0.99977493,0.0002250665,7,
KCNK16,ENSG00000095981,0.99977523,0.0002247667,6,
SPNS3,ENSG00000182557,0.9997753,0.00022473004,17,
PNPLA3,ENSG00000100344,0.9997753,0.00022471657,22,
NUDT6,ENSG00000170917,0.9997755,0.00022448676,4,
TFF2,ENSG00000160181,0.9997755,0.00022448463,21,
IDNK,ENSG00000148057,0.9997755,0.00022446923,9,
TAS2R3,ENSG00000127362,0.9997755,0.00022446281,7,
SNTN,ENSG00000188817,0.9997756,0.00022440395,3,
HPS6,ENSG00000166189,0.9997759,0.00022413174,10,
TEX50,ENSG00000232113,0.9997759,0.0002240965,1,
CLEC10A,ENSG00000132514,0.99977595,0.00022403135,17,
NMRK2,ENSG00000077009,0.99977654,0.00022346323,19,
OR52B2,ENSG00000255307,0.9997766,0.00022337971,11,
PAFAH1B3,ENSG00000079462,0.99977666,0.00022335161,19,
OR51B2,ENSG00000279012,0.99977666,0.00022333265,11,
ADORA2B,ENSG00000170425,0.9997767,0.00022326794,17,
C4orf48,ENSG00000243449,0.9997767,0.0002232671,4,
PMCH,ENSG00000183395,0.99977684,0.00022314514,12,
OR4N5,ENSG00000184394,0.9997769,0.00022311471,14,
